greeninnovation,integrity,quality,respect,teamwork,document_length,Doc_ID
7.420423152986113,31.455941140338556,24.130034465962247,15.725853208750742,9.194547414095702,2144.0,1743-19/6/2008
15.495003270266894,19.588401032362427,26.478132073495033,9.890468224786265,16.816512618431815,2155.0,1743-20/6/2008
19.50481002106338,18.2069815777791,6.230074135794803,13.54708664372044,3.030723916475715,2269.0,1743-23/7/2008
16.002295582884397,21.36424722535878,36.947433958843106,24.287413045420156,12.052901457274078,2232.0,1743-23/10/2008
36.515002308941476,31.77097134972415,42.31877778562967,25.28337366705505,6.032746987508062,2300.0,1743-29/1/2009
28.004203305568325,28.498009374342622,70.61847104411046,32.24445288685757,3.733081379031303,2275.0,1743-29/4/2009
35.05596960842779,29.64083328823197,46.76402298730787,25.907415744365597,15.020976271341318,1988.0,1743-17/8/2009
18.183636607790834,48.050906698075586,56.93934131019097,85.52652465234468,38.02902555337045,2304.0,1743-3/11/2009
12.85212038308905,32.30029505735893,42.1414426284129,44.73962244759482,0.15779224372978815,1729.0,1743-2/2/2010
29.26748667567725,28.132174972728386,44.675695379884,22.839352420042342,7.746021705849789,2175.0,1743-28/4/2010
40.89164811728091,32.033199458137815,62.45951290351597,26.238485399104142,17.968307320427048,1895.0,1743-22/7/2010
32.093734497991626,31.04181981990481,42.19021532035016,26.849156384431044,14.968996240393395,2189.0,1743-4/11/2010
22.15972676813403,32.78763211082785,23.924458467331693,25.963854769247806,17.964737226401514,1466.0,1743-4/2/2011
6.863787457973821,13.06839608887234,16.60297412822626,4.5293696242313395,3.241289156912651,1724.0,1743-25/4/2011
22.618687935917144,9.639039115423405,48.147330311698546,18.90142196327926,4.426958511254665,2040.0,1743-19/5/2011
11.31748110069622,16.632281791444903,14.768733770042719,6.049244089420943,4.994827830785498,1353.0,1743-3/8/2011
54.554984574374835,60.87152439836161,46.93572846512499,72.15639091474017,12.466117208897538,1844.0,1743-22/10/2011
1.5515316756910686,4.197662856911027,3.5807676411636864,1.174213222662022,0.15779224372978815,335.0,1743-25/10/2011
13.419995816875764,31.52223046028188,48.084219618081136,25.13257988529083,12.50286529331226,1705.0,1743-28/10/2011
34.032359907034234,31.113162683914368,7.146806068085243,15.089588291749882,1.7508449520959992,1742.0,1743-28/1/2012
50.4812055625056,68.14446797919312,46.39526406839305,101.01669002257354,9.577140492796413,2109.0,1743-19/3/2012
17.358069563709815,40.29148815642208,51.06653367172004,9.005136621811925,22.20198972311153,1769.0,1743-27/4/2012
30.49495454203244,23.734179110211144,11.287508515748039,16.911247113208887,21.106070755005437,1825.0,1743-23/5/2012
82.13067343049079,27.35724398912161,110.39571104365187,67.30579404997243,126.60301375910703,2214.0,1743-18/6/2012
14.702927708303582,18.148060097247225,21.359212965827723,18.09803873449343,10.748988925264417,2152.0,1743-1/8/2012
26.284351284030148,20.491604890770247,36.87027765088055,9.822975178776584,10.646341878012255,2182.0,1743-2/11/2012
26.383574362913965,21.095748067124074,23.40299491721406,39.31398571772337,20.56455558901954,2236.0,1743-31/1/2013
24.889330081177146,15.219397131500557,25.102436765485514,57.5291853855117,3.782179263167931,867.0,1743-30/4/2013
22.98116433768864,12.735084522479498,31.46784425397491,19.61953305306425,2.6113385226368155,1011.0,1743-9/8/2013
16.941292087798878,32.439351029687174,58.12858968710954,39.06695616260432,6.925451785003727,743.0,1743-11/11/2013
32.6385129599426,21.407227565720596,13.370493386560646,6.105262983263685,6.835896472223368,2149.0,1743-31/1/2014
35.01310165169232,25.68707463452553,14.374136376365426,34.990432967574606,19.43553471285891,1824.0,1743-2/5/2014
5.338886153098899,6.420376794204019,2.547506712447745,0.0,4.737674208065769,346.0,1743-21/5/2014
8.34416975353615,9.840901545064302,1.958397918742321,7.605845420757721,1.4364658363729634,512.0,1743-9/6/2014
33.969789965705615,36.66599637255112,59.55509274178503,80.86908646228218,11.758513885774088,2164.0,1743-1/8/2014
35.238875491545656,43.72562253426532,80.51420399207234,58.24088538074766,16.91041670724743,2145.0,1743-5/11/2014
61.73244059329315,37.86622250148248,56.51779825711852,61.33387973726302,26.462361123472984,2247.0,1743-4/2/2015
10.486399538556645,13.681977909934776,20.587543563474753,8.04094793939846,6.940557572493938,1620.0,1743-4/5/2015
81.8237173569753,69.73615116660788,117.82479102721344,75.7749007959183,37.987298381432645,1805.0,1743-3/6/2015
30.713633052088962,23.813887359403036,41.55134345766252,15.649405070678075,24.044011047944046,2201.0,1743-4/8/2015
12.23871071757986,19.163099268259863,25.28924678963465,23.06313463978601,12.700305216850445,1495.0,1743-17/9/2015
29.331226338957748,16.90953217181631,47.261210926909,38.54862604548497,23.458502516084337,2187.0,1743-30/10/2015
51.41600790884337,7.805065898651842,25.122657802297503,31.26155972241094,21.273961902798497,2243.0,1743-4/2/2016
43.448293723097734,15.740607096958728,39.849589147222645,32.91598961411389,20.765282670703368,2164.0,1743-29/4/2016
44.5294344867268,22.809323907346535,75.91786981904528,44.56652219338868,26.801640666518164,1840.0,1743-18/5/2016
89.09962578666428,35.2108867722838,119.47422086944135,78.88166127642789,57.61812888078851,1909.0,1743-10/6/2016
29.40737283461662,15.209984584220463,36.223664626944085,33.304216139579495,12.280073173797591,2172.0,1743-30/7/2016
54.90375276982536,24.92093132235147,50.93462457562839,32.05261487755646,10.453557169294994,1391.0,1743-16/9/2016
23.48983160320334,36.69337892965571,45.38991291238662,55.39247881657757,33.102741039463965,2147.0,1743-7/11/2016
36.54760332964693,18.58935130863808,45.31009497501352,21.376620558884827,13.594002774013422,2202.0,1743-11/2/2017
32.86449472889165,24.369454606164233,83.7546345001414,36.5950096963991,8.924970752656284,2180.0,1743-9/5/2017
85.1016103748175,52.234171306986134,135.27912957549248,85.19339819771403,34.94977886562724,2203.0,1743-15/6/2017
